Ticker,Company,Price,52W High,% Off 52W High,50Q SMA,30Q SMA,50Q SMA,100Q SMA,% Below SMA,P/B Ratio,Div Yield,ROE,Short % Float,Short Ratio (Days),Insider Signal,Insider Net Value (6mo),Insider Buys,Insider Sells,EPS Beats (4Q),Analyst (90d),Market Cap,Sector,Exchange
AAP,"Advance Auto Parts, Inc.",59.00,70.00,15.7%,115.81,109.45,115.81,,49.1%,1.60,1.72%,3.1%,30.4%,8.0,NEUTRAL,—,0,0,✅ 4/4,↑0 ↓0,$3.56B,Retail Trade,NYSE
BFH,"Bread Financial Holdings, Inc.",86.78,99.13,12.5%,102.98,58.55,102.98,74.47,15.7%,1.08,1.02%,17.6%,0.0%,—,BUYING,$+60K,1,0,✅ 4/4,↑1 ↓0,$3.51B,Finance,NYSE
ICUI,"ICU Medical, Inc.",139.31,160.29,13.1%,161.07,170.47,161.07,100.14,13.5%,1.65,—,2.3%,7.8%,5.8,SELLING,$-882K,0,3,✅ 4/4,↑0 ↓0,$3.48B,Health Technology,NASDAQ
SLG,SL Green Realty Corp.,45.19,66.91,32.5%,52.23,45.39,52.23,42.81,13.5%,1.05,5.46%,-3.9%,20.1%,7.4,SELLING,$-1.2M,0,3,🔴 1/4,↑0 ↓0,$3.48B,Finance,NYSE
MCHB,Mechanics Bancorp. Class A,14.39,43478.00,100.0%,19.43,19.90,19.43,,25.9%,1.19,12.12%,13.7%,9.9%,8.2,NEUTRAL,—,0,0,🔴 1/3,↑1 ↓0,$3.33B,Finance,NASDAQ
MMS,"MAXIMUS, Inc.",62.56,100.00,37.4%,63.98,72.33,63.98,37.83,2.2%,1.96,2.13%,22.2%,11.7%,4.2,SELLING,$-80K,2,2,✅ 3/4,—,$3.29B,Commercial Services,NYSE
GPK,Graphic Packaging Holding Company,11.02,23.76,53.6%,15.44,18.41,15.44,9.64,28.6%,1.00,4.07%,8.6%,17.4%,5.7,BUYING,$+1.2M,5,0,✅ 3/4,↑1 ↓0,$3.26B,Process Industries,NYSE
MPT,"Medical Properties Trust, Inc.",5.20,6.47,19.6%,7.81,8.61,7.81,,33.4%,0.68,6.99%,-2.7%,29.7%,23.9,SELLING,$-10K,0,1,🔴 2/4,↑0 ↓0,$3.11B,Finance,NYSE
OLN,Olin Corporation,26.33,30.46,13.6%,27.56,32.90,27.56,19.02,4.5%,1.73,3.07%,-6.8%,11.7%,5.3,SELLING,$-2.4M,0,4,🟡 2/4,↑0 ↓0,$3.00B,Process Industries,NYSE
VAC,Marriott Vacations Worldwide Corporation,84.71,86.33,1.9%,85.57,95.34,85.57,,1.0%,1.46,3.80%,-15.5%,11.1%,5.1,BUYING,$+1.4M,3,0,✅ 3/4,↑0 ↓0,$2.91B,Consumer Services,NYSE
HUN,Huntsman Corporation,15.08,15.89,5.1%,18.02,19.17,18.02,,16.3%,0.98,2.36%,-11.5%,17.3%,5.1,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$2.64B,Process Industries,NYSE
ASH,Ashland Inc.,57.16,65.64,12.9%,65.48,74.57,65.48,42.21,12.7%,1.40,2.93%,-31.0%,12.6%,5.2,NEUTRAL,—,0,0,🔴 1/4,↑0 ↓0,$2.62B,Consumer Non-Durables,NYSE
PENN,"PENN Entertainment, Inc.",19.54,20.61,5.2%,27.46,33.03,27.46,17.32,28.9%,1.43,—,-39.9%,17.3%,4.0,BUYING,$+121K,1,0,✅ 3/4,↑0 ↓0,$2.61B,Consumer Services,NASDAQ
UAA,"Under Armour, Inc. Class A",6.00,8.15,26.3%,19.13,12.22,19.13,,68.6%,1.81,—,-30.0%,31.0%,5.5,BUYING,$+122.6M,5,0,🟡 2/4,↑0 ↓0,$2.53B,Consumer Non-Durables,NYSE
ALGT,Allegiant Travel Company,91.85,118.00,22.2%,121.73,114.27,121.73,,24.5%,1.55,—,-3.2%,7.2%,2.7,SELLING,$-34.4M,0,1,✅ 3/4,↑0 ↓0,$2.47B,Transportation,NASDAQ
PBH,Prestige Consumer Healthcare Inc,48.09,87.12,44.8%,50.37,55.49,50.37,,4.5%,1.21,—,10.2%,8.0%,3.9,SELLING,$-246K,0,6,🔴 0/4,↑0 ↓0,$2.28B,Health Technology,NYSE
NOG,"Northern Oil and Gas, Inc.",21.35,32.62,34.5%,30.28,21.81,30.28,,29.5%,1.27,8.43%,-29.8%,19.3%,6.4,BUYING,$+601K,1,0,✅ 4/4,↑0 ↓0,$2.26B,Energy Minerals,NYSE
HNI,HNI Corporation,31.25,53.29,41.3%,32.43,33.77,32.43,25.49,3.6%,1.27,4.43%,0.1%,4.0%,4.0,SELLING,$-104K,0,1,✅ 3/4,↑0 ↓0,$2.25B,Producer Manufacturing,NYSE
ARR,"ARMOUR Residential REIT, Inc.",16.97,19.31,12.1%,23.69,19.21,23.69,,28.4%,0.90,16.92%,11.9%,0.0%,—,SELLING,$-123K,0,1,🔴 1/4,↑0 ↓0,$2.11B,Finance,NYSE
